OrderItemID,OrderID,ProductID,Quantity,UnitPrice
6034,2446,233,2,64922
6035,2446,263,1,64378
6036,2446,95,2,34800
6037,2447,129,1,53425
6038,2448,261,5,66750
6039,2448,176,3,49392
6040,2448,151,5,10761
6041,2449,126,2,52943
6042,2449,283,3,23800
6043,2449,154,1,61269
6044,2450,296,1,37712
6045,2451,191,4,36411
6046,2451,231,4,57760
6047,2452,71,2,59838
6048,2452,233,2,64922
6049,2453,132,4,28210
6050,2453,32,3,8526
6051,2453,153,2,8618
6052,2454,239,3,23988
6053,2454,136,4,3401
6054,2455,91,5,13777
6055,2455,134,4,44133
6056,2455,49,1,41057
6057,2455,73,5,28734
6058,2456,72,2,63988
6059,2456,172,2,15193
6060,2457,73,5,28734
6061,2457,167,5,55455
6062,2457,155,4,55269
6063,2457,52,1,30361
6064,2458,74,5,8189
6065,2458,228,3,29666
6066,2458,220,1,8094
6067,2459,100,5,10062
6068,2459,58,1,25157
6069,2459,57,4,62153
6070,2459,175,1,14368
6071,2460,11,3,45282
6072,2460,109,5,32727
6073,2461,224,4,61792
6074,2461,206,3,2054
6075,2461,269,4,5052
6076,2462,124,4,41345
6077,2462,93,1,20574
6078,2462,135,3,29644
6079,2463,197,4,62231
6080,2463,227,5,26128
6081,2463,231,3,57760
6082,2463,148,5,68527
6083,2464,42,2,42687
6084,2464,166,5,43040
6085,2464,279,2,22005
6086,2464,291,1,50622
6087,2465,262,2,39332
6088,2465,142,2,6782
6089,2465,158,4,29106
6090,2465,224,1,61792
6091,2466,180,5,9238
6092,2467,165,5,49889
6093,2468,125,4,66669
6094,2468,160,1,44257
6095,2469,85,4,60268
6096,2469,206,2,2054
6097,2469,70,1,49872
6098,2469,172,1,15193
6099,2470,147,3,34172
6100,2470,143,3,60029
6101,2470,234,3,5424
6102,2470,156,4,50057
6103,2471,60,3,7300
6104,2471,190,3,34062
6105,2471,3,4,55502
6106,2471,146,5,21061
6107,2472,87,3,34960
6108,2472,240,3,12159
6109,2472,203,3,36441
6110,2472,254,4,29651
6111,2473,196,1,40335
6112,2473,62,2,32791
6113,2473,115,3,46225
6114,2474,159,4,57325
6115,2474,210,3,37468
6116,2474,202,1,24467
6117,2474,34,1,1704
6118,2475,213,4,64654
6119,2476,51,3,29651
6120,2476,232,5,52957
6121,2476,129,4,53425
6122,2476,292,5,31291
6123,2477,272,3,19094
6124,2477,83,1,17354
6125,2478,219,1,56407
6126,2478,255,4,15596
6127,2478,211,4,44857
6128,2479,180,3,9238
6129,2479,60,3,7300
6130,2479,85,1,60268
6131,2480,243,2,52688
6132,2480,79,3,15913
6133,2481,225,3,37962
6134,2481,109,1,32727
6135,2481,16,5,10658
6136,2482,128,3,23010
6137,2482,98,1,34535
6138,2482,55,2,9487
6139,2482,162,2,3734
6140,2483,189,5,24034
6141,2483,188,4,44292
6142,2484,244,1,59814
6143,2484,193,5,64238
6144,2484,166,2,43040
6145,2484,242,3,43428
6146,2485,96,1,6858
6147,2485,188,1,44292
6148,2485,277,4,37867
6149,2485,65,1,58282
6150,2486,93,4,20574
6151,2486,228,2,29666
6152,2487,300,5,48023
6153,2488,134,3,44133
6154,2488,60,2,7300
6155,2488,115,2,46225
6156,2489,140,1,14170
6157,2489,209,2,13646
6158,2489,95,1,34800
6159,2489,280,3,6228
6160,2490,141,5,23253
6161,2491,229,1,18843
6162,2491,199,5,46312
6163,2492,177,1,32030
6164,2492,195,2,38766
6165,2492,37,3,625
6166,2493,89,5,57633
6167,2494,190,1,34062
6168,2494,76,5,69815
6169,2494,27,4,32525
6170,2494,178,5,16066
6171,2495,179,5,45708
6172,2495,51,4,29651
6173,2495,289,2,39410
6174,2495,95,3,34800
6175,2496,23,2,30221
6176,2496,211,5,44857
6177,2496,223,3,20717
6178,2497,257,2,63442
6179,2498,194,4,64532
6180,2498,105,5,46557
6181,2498,58,3,25157
6182,2499,7,3,36663
6183,2500,72,1,63988
6184,2500,131,4,42437
6185,2500,122,2,421
6186,2501,288,4,9881
6187,2501,61,4,52972
6188,2501,119,3,45509
6189,2502,26,5,60342
6190,2503,189,4,24034
6191,2503,99,2,56257
6192,2503,157,5,39339
6193,2504,187,1,61110
6194,2504,14,3,47600
6195,2504,32,5,8526
6196,2505,70,2,49872
6197,2506,135,1,29644
6198,2506,55,2,9487
6199,2506,34,5,1704
6200,2506,299,3,5367
6201,2507,299,2,5367
6202,2507,52,1,30361
6203,2507,288,2,9881
6204,2508,70,3,49872
6205,2509,191,3,36411
6206,2509,87,5,34960
6207,2510,156,5,50057
6208,2510,175,1,14368
6209,2510,127,4,16883
6210,2511,105,3,46557
6211,2511,196,2,40335
6212,2512,284,2,50340
6213,2513,266,5,31500
6214,2514,275,4,50008
6215,2514,222,4,31639
6216,2514,172,3,15193
6217,2514,75,5,6772
6218,2515,67,4,12424
6219,2515,298,3,33050
6220,2515,61,5,52972
6221,2515,39,3,66740
6222,2516,156,3,50057
6223,2517,232,5,52957
6224,2518,83,3,17354
6225,2518,204,5,37293
6226,2518,228,2,29666
6227,2518,118,2,5214
6228,2519,131,5,42437
6229,2520,104,5,27735
6230,2520,224,3,61792
6231,2521,132,5,28210
6232,2521,77,3,10700
6233,2521,108,1,23709
6234,2521,54,5,9034
6235,2522,45,2,11426
6236,2522,81,2,68722
6237,2522,1,2,36248
6238,2522,92,2,15329
6239,2523,180,1,9238
6240,2523,201,3,25442
6241,2523,140,5,14170
6242,2523,56,4,63824
6243,2524,149,2,57854
6244,2524,139,4,52583
6245,2524,123,4,47939
6246,2525,17,3,50023
6247,2525,173,5,33786
6248,2525,154,2,61269
6249,2525,229,1,18843
6250,2526,270,2,43715
6251,2526,172,1,15193
6252,2526,77,4,10700
6253,2526,78,4,9107
6254,2527,78,5,9107
6255,2527,200,2,40389
6256,2528,132,3,28210
6257,2529,228,5,29666
6258,2530,60,4,7300
6259,2531,34,3,1704
6260,2531,279,2,22005
6261,2532,93,3,20574
6262,2532,285,3,18958
6263,2532,295,5,6628
6264,2532,229,3,18843
6265,2533,153,5,8618
6266,2533,199,5,46312
6267,2533,242,5,43428
6268,2533,258,1,19158
6269,2534,25,2,41445
6270,2534,206,2,2054
6271,2534,197,2,62231
6272,2534,46,4,16683
6273,2535,21,2,60789
6274,2535,120,4,67233
6275,2536,259,4,66816
6276,2537,81,2,68722
6277,2538,260,2,36408
6278,2538,104,4,27735
6279,2539,272,1,19094
6280,2540,100,3,10062
6281,2540,65,3,58282
6282,2540,54,5,9034
6283,2540,252,4,31565
6284,2541,257,5,63442
6285,2542,101,4,4922
6286,2542,298,4,33050
6287,2542,151,5,10761
6288,2543,276,3,4905
6289,2543,82,1,41380
6290,2543,163,4,3752
6291,2544,190,4,34062
6292,2544,153,3,8618
6293,2544,91,3,13777
6294,2544,140,2,14170
6295,2545,263,5,64378
6296,2546,4,4,28857
6297,2547,78,4,9107
6298,2547,212,5,62816
6299,2548,258,3,19158
6300,2549,227,3,26128
6301,2550,3,5,55502
6302,2550,167,1,55455
6303,2550,61,5,52972
6304,2550,113,5,3301
6305,2551,63,3,59000
6306,2551,39,5,66740
6307,2551,165,5,49889
6308,2552,171,2,20173
6309,2552,86,4,9802
6310,2552,157,5,39339
6311,2552,283,2,23800
6312,2553,78,5,9107
6313,2553,9,5,28421
6314,2553,150,4,35814
6315,2554,290,2,60078
6316,2554,240,5,12159
6317,2554,17,1,50023
6318,2554,251,2,63732
6319,2555,32,4,8526
6320,2556,234,1,5424
6321,2556,24,2,52781
6322,2556,151,2,10761
6323,2556,59,5,46638
6324,2557,115,1,46225
6325,2557,188,2,44292
6326,2557,286,1,60436
6327,2557,9,5,28421
6328,2558,234,3,5424
6329,2559,145,5,66362
6330,2560,124,2,41345
6331,2561,183,1,57280
6332,2561,155,5,55269
6333,2561,179,2,45708
6334,2561,217,1,29781
6335,2562,56,1,63824
6336,2562,107,4,23406
6337,2562,163,4,3752
6338,2562,32,5,8526
6339,2563,55,1,9487
6340,2564,130,4,37806
6341,2565,102,2,19610
6342,2565,112,4,40201
6343,2566,71,5,59838
6344,2566,256,5,38454
6345,2567,177,4,32030
6346,2567,31,5,14571
6347,2568,107,2,23406
6348,2568,185,3,35379
6349,2569,29,3,52550
6350,2569,212,5,62816
6351,2569,110,4,50340
6352,2569,139,1,52583
6353,2570,1,3,36248
6354,2570,67,1,12424
6355,2571,49,4,41057
6356,2571,148,3,68527
6357,2571,10,4,12356
6358,2571,3,5,55502
6359,2572,67,5,12424
6360,2572,139,2,52583
6361,2572,177,2,32030
6362,2572,230,3,40519
6363,2573,167,4,55455
6364,2573,26,1,60342
6365,2573,43,4,47776
6366,2574,102,2,19610
6367,2574,224,1,61792
6368,2574,182,2,57022
6369,2574,268,2,50168
6370,2575,20,3,22631
6371,2576,228,3,29666
6372,2576,70,1,49872
6373,2576,214,3,20087
6374,2577,97,1,5978
6375,2577,36,3,38669
6376,2577,283,2,23800
6377,2577,218,1,59249
6378,2578,68,5,53469
6379,2578,235,5,33016
6380,2578,173,2,33786
6381,2578,3,5,55502
6382,2579,207,3,36154
6383,2579,179,3,45708
6384,2579,72,1,63988
6385,2580,228,3,29666
6386,2580,83,5,17354
6387,2580,244,5,59814
6388,2581,139,1,52583
6389,2581,205,1,30016
6390,2582,121,1,25114
6391,2582,103,3,40604
6392,2582,45,4,11426
6393,2583,245,1,42572
6394,2584,155,2,55269
6395,2584,81,3,68722
6396,2585,86,2,9802
6397,2586,144,5,41788
6398,2586,100,4,10062
6399,2586,79,1,15913
6400,2586,207,3,36154
6401,2587,299,5,5367
6402,2587,288,5,9881
6403,2587,299,1,5367
6404,2587,232,1,52957
6405,2588,16,4,10658
6406,2588,123,5,47939
6407,2588,139,4,52583
6408,2588,105,5,46557
6409,2589,236,2,2919
6410,2590,78,3,9107
6411,2590,161,3,61461
6412,2591,161,4,61461
6413,2591,62,5,32791
6414,2591,293,3,38980
6415,2592,119,4,45509
6416,2592,62,4,32791
6417,2592,300,5,48023
6418,2593,169,1,46070
6419,2593,278,2,13103
6420,2593,37,4,625
6421,2594,69,3,52765
6422,2594,33,1,61548
6423,2594,70,1,49872
6424,2594,277,4,37867
6425,2595,160,2,44257
6426,2595,80,5,5409
6427,2596,225,4,37962
6428,2596,61,2,52972
6429,2596,178,4,16066
6430,2597,242,1,43428
6431,2597,207,3,36154
6432,2598,171,3,20173
6433,2598,149,4,57854
6434,2598,108,2,23709
6435,2598,184,5,63572
6436,2599,182,4,57022
6437,2599,18,2,21519
6438,2600,183,5,57280
6439,2601,283,5,23800
6440,2601,109,2,32727
6441,2601,99,1,56257
6442,2601,52,2,30361
6443,2602,69,3,52765
6444,2603,207,3,36154
6445,2603,294,2,52079
6446,2603,208,2,38490
6447,2604,115,2,46225
6448,2604,239,3,23988
6449,2605,30,4,66984
6450,2606,145,1,66362
6451,2606,117,5,34437
6452,2606,10,3,12356
6453,2607,83,5,17354
6454,2607,290,2,60078
6455,2607,64,5,36709
6456,2608,111,4,29354
6457,2608,208,1,38490
6458,2608,153,4,8618
6459,2608,289,2,39410
6460,2609,225,3,37962
6461,2609,155,4,55269
6462,2609,119,4,45509
6463,2610,216,4,54748
6464,2610,102,2,19610
6465,2610,275,1,50008
6466,2611,18,5,21519
6467,2611,279,3,22005
6468,2611,254,5,29651
6469,2612,94,1,27807
6470,2612,7,4,36663
6471,2612,152,3,50405
6472,2613,242,4,43428
6473,2614,176,4,49392
6474,2615,38,3,23616
6475,2616,150,2,35814
6476,2617,244,1,59814
6477,2617,243,5,52688
6478,2618,63,4,59000
6479,2619,289,3,39410
6480,2620,27,2,32525
6481,2621,100,3,10062
6482,2621,29,4,52550
6483,2621,171,4,20173
6484,2622,252,5,31565
6485,2623,258,5,19158
6486,2623,100,2,10062
6487,2623,183,4,57280
6488,2624,33,3,61548
6489,2624,78,1,9107
6490,2624,226,2,9529
6491,2624,97,5,5978
6492,2625,288,5,9881
6493,2625,284,4,50340
6494,2626,4,2,28857
6495,2626,62,2,32791
6496,2626,139,1,52583
6497,2627,81,4,68722
6498,2627,58,3,25157
6499,2628,95,5,34800
6500,2629,13,2,10528
6501,2629,285,1,18958
6502,2629,215,5,11364
6503,2629,195,2,38766
6504,2630,26,4,60342
6505,2630,10,4,12356
6506,2630,294,4,52079
6507,2630,33,1,61548
6508,2631,233,4,64922
6509,2631,75,4,6772
6510,2631,194,4,64532
6511,2631,234,1,5424
6512,2632,160,2,44257
6513,2633,146,4,21061
6514,2633,71,2,59838
6515,2633,154,3,61269
6516,2634,44,1,7792
6517,2634,12,2,60417
6518,2635,146,2,21061
6519,2635,169,2,46070
6520,2636,64,5,36709
6521,2636,21,5,60789
6522,2636,71,5,59838
6523,2637,69,1,52765
6524,2638,14,4,47600
6525,2638,129,4,53425
6526,2639,126,4,52943
6527,2639,27,4,32525
6528,2640,144,5,41788
6529,2640,236,1,2919
6530,2640,4,1,28857
6531,2641,275,4,50008
6532,2641,211,5,44857
6533,2641,79,1,15913
6534,2641,32,3,8526
6535,2642,129,3,53425
6536,2642,22,3,28985
6537,2643,170,1,4267
6538,2643,80,3,5409
6539,2643,42,3,42687
6540,2643,66,1,6830
6541,2644,270,2,43715
6542,2644,209,2,13646
6543,2645,198,1,55971
6544,2645,25,4,41445
6545,2645,209,3,13646
6546,2646,164,3,60715
6547,2646,236,4,2919
6548,2646,34,3,1704
6549,2646,16,2,10658
6550,2647,175,1,14368
6551,2647,217,1,29781
6552,2647,62,5,32791
6553,2647,144,4,41788
6554,2648,121,4,25114
6555,2648,64,2,36709
6556,2649,67,2,12424
6557,2649,259,1,66816
6558,2649,133,5,11314
6559,2649,123,5,47939
6560,2650,220,4,8094
6561,2650,75,5,6772
6562,2650,235,3,33016
6563,2651,257,5,63442
6564,2651,114,2,43225
6565,2651,162,2,3734
6566,2652,274,4,52298
6567,2652,10,4,12356
6568,2652,288,3,9881
6569,2652,232,1,52957
6570,2653,212,5,62816
6571,2653,133,1,11314
6572,2653,62,1,32791
6573,2654,187,5,61110
6574,2654,265,3,49641
6575,2655,229,2,18843
6576,2656,112,3,40201
6577,2656,192,1,25242
6578,2656,299,2,5367
6579,2657,111,3,29354
6580,2657,136,3,3401
6581,2657,72,5,63988
6582,2658,88,4,32218
6583,2658,7,2,36663
6584,2658,216,2,54748
6585,2658,78,5,9107
6586,2659,199,5,46312
6587,2659,207,1,36154
6588,2660,220,4,8094
6589,2660,8,2,55592
6590,2660,229,2,18843
6591,2661,24,3,52781
6592,2662,178,3,16066
6593,2662,285,4,18958
6594,2662,43,1,47776
6595,2663,190,4,34062
6596,2663,151,3,10761
6597,2663,284,5,50340
6598,2664,64,2,36709
6599,2664,89,3,57633
6600,2665,299,1,5367
6601,2666,59,5,46638
6602,2666,102,4,19610
6603,2666,291,5,50622
6604,2667,201,5,25442
6605,2667,159,3,57325
6606,2667,39,2,66740
6607,2667,64,1,36709
6608,2668,188,1,44292
6609,2668,211,3,44857
6610,2669,254,5,29651
6611,2670,142,3,6782
6612,2670,190,2,34062
6613,2670,229,4,18843
6614,2671,54,4,9034
6615,2671,39,4,66740
6616,2671,212,1,62816
6617,2671,129,5,53425
6618,2672,271,1,13269
6619,2672,135,5,29644
6620,2673,189,5,24034
6621,2673,56,1,63824
6622,2673,296,1,37712
6623,2674,273,5,61737
6624,2675,162,2,3734
6625,2675,211,1,44857
6626,2675,120,3,67233
6627,2675,70,2,49872
6628,2676,72,3,63988
6629,2677,106,1,20457
6630,2678,85,2,60268
6631,2678,175,4,14368
6632,2678,270,4,43715
6633,2679,120,2,67233
6634,2679,244,1,59814
6635,2679,120,1,67233
6636,2679,18,4,21519
6637,2680,281,5,47184
6638,2681,29,1,52550
6639,2681,197,1,62231
6640,2681,212,5,62816
6641,2681,157,4,39339
6642,2682,112,4,40201
6643,2682,113,3,3301
6644,2682,256,2,38454
6645,2683,94,4,27807
6646,2683,259,1,66816
6647,2683,215,4,11364
6648,2684,10,2,12356
6649,2685,264,5,63683
6650,2685,31,2,14571
6651,2685,16,2,10658
6652,2685,181,1,55257
6653,2686,263,3,64378
6654,2686,133,2,11314
6655,2686,2,2,13634
6656,2687,299,4,5367
6657,2688,122,1,421
6658,2689,203,2,36441
6659,2689,210,1,37468
6660,2690,134,5,44133
6661,2690,19,4,35193
6662,2691,222,3,31639
6663,2691,94,1,27807
6664,2691,293,3,38980
6665,2692,72,2,63988
6666,2692,107,3,23406
6667,2693,97,1,5978
6668,2694,105,2,46557
6669,2694,272,1,19094
6670,2694,1,4,36248
6671,2695,171,4,20173
6672,2695,69,1,52765
6673,2695,27,1,32525
6674,2695,146,3,21061
6675,2696,88,3,32218
6676,2697,77,5,10700
6677,2697,259,5,66816
6678,2697,184,2,63572
6679,2698,14,1,47600
6680,2699,273,4,61737
6681,2699,62,2,32791
6682,2699,135,2,29644
6683,2699,126,5,52943
6684,2700,241,2,43887
6685,2700,260,2,36408
6686,2701,85,3,60268
6687,2701,229,1,18843
6688,2702,289,3,39410
6689,2703,260,5,36408
6690,2703,160,2,44257
6691,2704,282,2,32207
6692,2704,68,1,53469
6693,2705,47,4,21843
6694,2705,215,2,11364
6695,2705,218,1,59249
6696,2706,250,5,17372
6697,2707,132,1,28210
6698,2708,239,2,23988
6699,2709,125,5,66669
6700,2709,253,3,1992
6701,2709,196,2,40335
6702,2710,158,5,29106
6703,2710,150,1,35814
6704,2711,196,2,40335
6705,2711,152,2,50405
6706,2712,59,2,46638
6707,2712,36,5,38669
6708,2712,1,4,36248
6709,2713,96,2,6858
6710,2714,16,2,10658
6711,2714,22,5,28985
6712,2715,225,3,37962
6713,2715,6,4,55187
6714,2715,16,3,10658
6715,2716,227,2,26128
6716,2716,89,2,57633
6717,2716,102,3,19610
6718,2717,262,5,39332
6719,2717,243,4,52688
6720,2718,119,3,45509
6721,2718,184,5,63572
6722,2718,218,4,59249
6723,2719,63,1,59000
6724,2719,73,2,28734
6725,2719,175,3,14368
6726,2719,160,5,44257
6727,2720,244,4,59814
6728,2720,264,2,63683
6729,2720,219,3,56407
6730,2720,97,2,5978
6731,2721,192,5,25242
6732,2722,283,2,23800
6733,2722,231,4,57760
6734,2722,91,4,13777
6735,2723,202,2,24467
6736,2723,268,3,50168
6737,2723,107,5,23406
6738,2723,269,5,5052
6739,2724,76,2,69815
6740,2724,289,5,39410
6741,2724,33,4,61548
6742,2725,298,3,33050
6743,2725,252,4,31565
6744,2726,100,3,10062
6745,2727,166,4,43040
6746,2727,147,4,34172
6747,2728,179,3,45708
6748,2728,74,5,8189
6749,2728,150,1,35814
6750,2729,277,4,37867
6751,2729,128,4,23010
6752,2729,186,2,36759
6753,2730,39,2,66740
6754,2730,256,5,38454
6755,2730,227,1,26128
6756,2731,166,4,43040
6757,2731,53,3,9505
6758,2731,53,1,9505
6759,2731,52,3,30361
6760,2732,82,3,41380
6761,2732,233,2,64922
6762,2732,273,2,61737
6763,2732,211,4,44857
6764,2733,8,2,55592
6765,2733,201,3,25442
6766,2733,180,4,9238
6767,2734,166,4,43040
6768,2734,123,4,47939
6769,2734,248,3,47619
6770,2735,107,3,23406
6771,2735,194,2,64532
6772,2736,136,2,3401
6773,2736,255,5,15596
6774,2736,94,5,27807
6775,2736,216,3,54748
6776,2737,158,2,29106
6777,2737,81,3,68722
6778,2738,33,4,61548
6779,2738,124,4,41345
6780,2739,294,3,52079
6781,2739,284,1,50340
6782,2740,64,4,36709
6783,2740,274,1,52298
6784,2740,276,2,4905
6785,2741,41,4,69714
6786,2741,262,2,39332
6787,2741,291,5,50622
6788,2741,258,2,19158
6789,2742,38,3,23616
6790,2742,281,2,47184
6791,2742,277,3,37867
6792,2743,212,5,62816
6793,2743,95,3,34800
6794,2743,82,5,41380
6795,2743,23,4,30221
6796,2744,78,5,9107
6797,2744,9,1,28421
6798,2745,282,1,32207
6799,2745,7,4,36663
6800,2745,257,5,63442
6801,2745,32,2,8526
6802,2746,300,5,48023
6803,2746,199,4,46312
6804,2746,120,5,67233
6805,2747,74,5,8189
6806,2747,101,5,4922
6807,2748,118,4,5214
6808,2749,167,3,55455
6809,2750,232,5,52957
6810,2750,129,1,53425
6811,2751,1,4,36248
6812,2752,58,4,25157
6813,2752,222,1,31639
6814,2753,61,2,52972
6815,2754,257,4,63442
6816,2755,192,4,25242
6817,2755,292,2,31291
6818,2756,221,1,27859
6819,2756,43,4,47776
6820,2756,276,2,4905
6821,2756,141,1,23253
6822,2757,53,3,9505
6823,2758,63,4,59000
6824,2758,1,5,36248
6825,2758,94,1,27807
6826,2758,210,5,37468
6827,2759,128,4,23010
6828,2759,30,3,66984
6829,2760,180,1,9238
6830,2760,64,2,36709
6831,2761,120,3,67233
6832,2762,121,2,25114
6833,2762,104,5,27735
6834,2762,148,3,68527
6835,2762,224,4,61792
6836,2763,6,2,55187
6837,2763,21,3,60789
6838,2763,192,3,25242
6839,2763,131,2,42437
6840,2764,270,4,43715
6841,2764,267,3,54041
6842,2765,156,4,50057
6843,2765,130,2,37806
6844,2765,17,2,50023
6845,2766,161,4,61461
6846,2767,286,5,60436
6847,2767,240,5,12159
6848,2768,98,1,34535
6849,2768,152,2,50405
6850,2768,38,4,23616
6851,2769,140,5,14170
6852,2769,79,1,15913
6853,2769,199,1,46312
6854,2770,77,4,10700
6855,2770,287,4,37900
6856,2771,15,5,6206
6857,2771,201,4,25442
6858,2771,215,1,11364
6859,2772,134,4,44133
6860,2772,98,1,34535
6861,2772,162,4,3734
6862,2772,7,5,36663
6863,2773,101,2,4922
6864,2773,34,3,1704
6865,2774,126,5,52943
6866,2774,236,1,2919
6867,2775,234,1,5424
6868,2776,109,1,32727
6869,2776,98,2,34535
6870,2776,215,3,11364
6871,2776,122,5,421
6872,2777,282,1,32207
6873,2778,112,2,40201
6874,2778,15,5,6206
6875,2778,217,5,29781
6876,2778,232,3,52957
6877,2779,23,1,30221
6878,2780,258,2,19158
6879,2780,136,2,3401
6880,2781,267,3,54041
6881,2781,19,2,35193
6882,2781,102,4,19610
6883,2782,217,4,29781
6884,2782,28,2,34638
6885,2782,102,3,19610
6886,2782,23,5,30221
6887,2783,101,3,4922
6888,2784,278,5,13103
6889,2785,132,1,28210
6890,2785,21,1,60789
6891,2785,178,1,16066
6892,2786,190,4,34062
6893,2786,201,5,25442
6894,2786,205,2,30016
6895,2786,154,1,61269
6896,2787,152,3,50405
6897,2788,223,1,20717
6898,2789,283,1,23800
6899,2789,298,3,33050
6900,2789,58,5,25157
6901,2789,230,5,40519
6902,2790,9,1,28421
6903,2791,165,3,49889
6904,2792,74,1,8189
6905,2792,75,2,6772
6906,2793,19,4,35193
6907,2793,199,1,46312
6908,2793,6,4,55187
6909,2793,145,5,66362
6910,2794,189,1,24034
6911,2795,142,2,6782
6912,2796,57,2,62153
6913,2796,145,1,66362
6914,2796,16,2,10658
6915,2797,263,5,64378
6916,2797,128,3,23010
6917,2797,297,3,46379
6918,2798,237,2,5473
6919,2798,86,1,9802
6920,2798,82,2,41380
6921,2799,2,2,13634
6922,2799,149,1,57854
6923,2799,130,4,37806
6924,2800,25,4,41445
6925,2801,190,4,34062
6926,2802,31,2,14571
6927,2803,49,1,41057
6928,2803,10,1,12356
6929,2803,268,3,50168
6930,2803,201,4,25442
6931,2804,276,1,4905
6932,2805,234,1,5424
6933,2805,65,2,58282
6934,2805,1,2,36248
6935,2805,44,1,7792
6936,2806,143,1,60029
6937,2806,234,2,5424
6938,2806,139,3,52583
6939,2807,119,1,45509
6940,2807,253,2,1992
6941,2807,299,5,5367
6942,2807,186,5,36759
6943,2808,255,3,15596
6944,2809,22,1,28985
6945,2810,24,5,52781
6946,2810,86,4,9802
6947,2811,213,3,64654
6948,2811,274,2,52298
6949,2811,295,4,6628
6950,2812,260,5,36408
6951,2813,136,4,3401
6952,2813,9,4,28421
6953,2814,229,4,18843
6954,2814,92,4,15329
6955,2814,109,3,32727
6956,2815,214,2,20087
6957,2815,184,5,63572
6958,2815,227,1,26128
6959,2815,207,2,36154
6960,2816,186,1,36759
6961,2817,224,3,61792
6962,2817,111,5,29354
6963,2817,7,1,36663
6964,2817,100,4,10062
6965,2818,128,5,23010
6966,2819,291,2,50622
6967,2819,36,2,38669
6968,2819,208,2,38490
6969,2820,153,3,8618
6970,2821,176,1,49392
6971,2821,150,1,35814
6972,2821,155,2,55269
6973,2822,143,3,60029
6974,2823,184,3,63572
6975,2823,199,1,46312
6976,2824,101,5,4922
6977,2824,292,4,31291
6978,2824,33,2,61548
6979,2824,164,4,60715
6980,2825,228,4,29666
6981,2826,120,3,67233
6982,2826,64,3,36709
6983,2826,245,2,42572
6984,2827,198,2,55971
6985,2827,249,4,6964
6986,2827,217,3,29781
6987,2828,294,1,52079
6988,2829,22,3,28985
6989,2829,25,3,41445
6990,2830,249,1,6964
6991,2830,96,4,6858
6992,2830,300,5,48023
6993,2830,286,5,60436
6994,2831,47,5,21843
6995,2831,159,5,57325
6996,2831,272,3,19094
6997,2832,212,4,62816
6998,2832,134,5,44133
6999,2832,269,3,5052
7000,2832,102,5,19610
7001,2833,124,1,41345
7002,2833,32,1,8526
7003,2834,41,1,69714
7004,2834,274,5,52298
7005,2834,260,3,36408
7006,2835,74,4,8189
7007,2835,176,3,49392
7008,2835,285,4,18958
7009,2835,39,2,66740
7010,2836,37,3,625
7011,2836,45,5,11426
7012,2836,11,3,45282
7013,2837,225,2,37962
7014,2837,263,4,64378
7015,2838,135,4,29644
7016,2839,66,4,6830
7017,2839,105,4,46557
7018,2840,300,3,48023
7019,2840,105,4,46557
7020,2841,298,1,33050
7021,2841,180,3,9238
7022,2841,19,4,35193
7023,2842,159,4,57325
7024,2843,110,1,50340
7025,2844,65,3,58282
7026,2845,89,1,57633
7027,2845,120,2,67233
7028,2845,251,1,63732
7029,2846,66,5,6830
7030,2846,185,4,35379
7031,2846,80,2,5409
7032,2846,138,3,25685
7033,2847,233,5,64922
7034,2848,256,1,38454
7035,2848,222,1,31639
7036,2848,9,1,28421
7037,2848,229,4,18843
7038,2849,213,5,64654
7039,2849,202,5,24467
7040,2849,99,1,56257
7041,2849,145,3,66362
7042,2850,83,4,17354
7043,2851,141,5,23253
7044,2851,260,2,36408
7045,2852,293,4,38980
7046,2853,153,2,8618
7047,2853,137,2,9745
7048,2853,242,5,43428
7049,2853,2,1,13634
7050,2854,154,3,61269
7051,2855,262,2,39332
7052,2855,124,2,41345
7053,2856,297,5,46379
7054,2856,107,2,23406
7055,2857,275,2,50008
7056,2857,96,5,6858
7057,2858,226,3,9529
7058,2858,270,1,43715
7059,2859,24,4,52781
7060,2859,28,3,34638
7061,2859,96,2,6858
7062,2860,31,3,14571
7063,2860,44,5,7792
7064,2861,51,1,29651
7065,2861,281,1,47184
7066,2861,184,3,63572
7067,2862,289,1,39410
7068,2863,291,4,50622
7069,2863,37,5,625
7070,2863,92,1,15329
7071,2864,299,3,5367
7072,2864,81,1,68722
7073,2865,154,2,61269
7074,2866,73,1,28734
7075,2866,53,3,9505
7076,2866,269,2,5052
7077,2867,199,4,46312
7078,2867,93,2,20574
7079,2867,21,2,60789
7080,2868,191,1,36411
7081,2868,7,4,36663
7082,2869,13,1,10528
7083,2869,282,3,32207
7084,2869,248,4,47619
7085,2870,108,5,23709
7086,2871,71,5,59838
7087,2871,30,2,66984
7088,2871,189,1,24034
7089,2871,253,2,1992
7090,2872,295,1,6628
7091,2873,211,3,44857
7092,2874,137,5,9745
7093,2875,259,3,66816
7094,2875,90,2,69529
7095,2875,92,3,15329
7096,2876,87,5,34960
7097,2877,67,2,12424
7098,2877,44,5,7792
7099,2877,12,1,60417
7100,2878,24,3,52781
7101,2878,133,4,11314
7102,2878,278,5,13103
7103,2879,51,4,29651
7104,2879,224,3,61792
7105,2879,18,2,21519
7106,2879,41,5,69714
7107,2880,12,2,60417
7108,2881,192,5,25242
